City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,tadine,-21.55,167.8833,25.55,80,100,4.03,NC,1734196471
363,junnar,19.2,73.8833,17.88,34,1,2.32,IN,1734196473
364,nogliki,51.8333,143.1667,-24.13,98,29,3.81,RU,1734196475
365,yaren,-0.5472,166.916,27.48,83,43,4.1,NR,1734196476
366,padang,-0.9492,100.3543,25.03,81,78,1.58,ID,1734196225
367,alice springs,-23.7,133.8833,26.75,36,82,1.54,AU,1734196479
368,afaahiti,-17.75,-149.2833,23.06,82,100,10.05,PF,1734196480
369,remire-montjoly,4.9167,-52.2667,32.02,62,20,7.2,GF,1734196481
370,fraile pintado,-23.9408,-64.7994,30.96,40,66,3.2,AR,1734196483
371,inhambane,-23.865,35.3833,25.64,86,29,7.63,MZ,1734196484
372,swakopmund,-22.6833,14.5333,16.83,82,30,6.15,NA,1734196485
373,prince rupert,54.3161,-130.3201,3.83,92,100,11.83,CA,1734196486
374,holma,9.9008,13.0567,26.34,16,58,1.78,NG,1734196487
375,riohacha,11.5444,-72.9072,30.06,70,20,3.6,CO,1734195793
376,madang,-5.2246,145.7966,24.64,93,100,2.52,PG,1734196490
377,morioka,39.7036,141.1525,-1.82,95,17,1.88,JP,1734196491
378,broome,42.2506,-75.833,-1.92,68,0,2.57,US,1734196492
379,noshiro,40.2039,140.0242,3.56,58,99,8.52,JP,1734196493
380,ingeniero luis a. huergo,-39.0833,-67.2333,34.94,14,0,2.68,AR,1734196494
381,lerwick,60.1545,-1.1494,5.8,71,94,4.83,GB,1734196495
382,constitucion,-35.3333,-72.4167,20.86,51,3,4.91,CL,1734196200
383,vilyuchinsk,52.9306,158.4028,-8.85,82,80,4.18,RU,1734196498
384,lorengau,-2.0226,147.2712,26.38,82,100,0.79,PG,1734196499
385,savoy,45.5,6.4167,-1.82,74,100,0.9,FR,1734196500
386,suances,43.4334,-4.0434,11.1,96,75,3.6,ES,1734196501
387,malabar,-33.9667,151.25,22.65,84,20,1.54,AU,1734196502
388,altai,46.3722,96.2583,-13.62,28,0,0.81,MN,1734196503
389,tsiombe,-25.3,45.4833,25.15,79,1,2.78,MG,1734196504
390,inda silase,14.1031,38.2829,18.67,29,0,2.09,ET,1734196505
391,mandal,25.45,74.5667,13.48,19,0,0.92,IN,1734196507
392,passo fundo,-28.2628,-52.4067,24.14,71,41,6.27,BR,1734196508
393,borogontsy,62.6683,131.1683,-36.81,100,91,1.48,RU,1734196509
394,darnah,32.767,22.6367,16.49,71,38,1.36,LY,1734196510
395,coahuayana de hidalgo,18.7,-103.6583,30.85,48,93,1.39,MX,1734196511
396,andergrove,-21.0833,149.1833,24.83,86,5,3.56,AU,1734196512
397,fisterra,42.9049,-9.2629,13.32,56,2,2.19,ES,1734196514
398,tidjikja,18.5564,-11.4271,32.41,13,65,7.69,MR,1734196515
399,kiunga,-6.1219,141.2906,23.72,99,100,1.61,PG,1734196516
400,aripuana,-9.1667,-60.6333,32.6,49,100,1.23,BR,1734196517
401,bengkulu,-3.8004,102.2655,24.3,90,100,2.44,ID,1734196518
402,horta,38.5333,-28.6333,17.23,69,20,9.77,PT,1734196519
403,grand falls-windsor,48.9332,-55.6649,0.28,63,55,3.58,CA,1734196520
404,paracuru,-3.41,-39.0306,30.54,59,19,6.65,BR,1734196523
405,kota tinggi,1.7381,103.8999,26.13,96,76,1.3,MY,1734196524
406,saint-francois,46.4154,3.9054,5.79,94,75,4.63,FR,1734196525
407,taneytown,39.6579,-77.1744,1.85,51,0,0.0,US,1734196526
408,jackson,42.4165,-122.8345,5.95,94,100,2.06,US,1734196423
409,santander,43.4647,-3.8044,10.81,86,75,3.6,ES,1734196529
410,brisas de zicatela,15.8369,-97.0419,29.29,70,0,2.57,MX,1734196531
411,la passe,45.5549,-0.8967,8.29,82,52,2.5,FR,1734196532
412,pavlovsk,50.4578,40.1081,-4.82,73,92,7.58,RU,1734196534
413,kirensk,57.7853,108.1119,-14.8,98,100,1.41,RU,1734196536
414,papao,-17.75,-149.55,24.82,78,100,11.22,PF,1734196537
415,chui,-33.6971,-53.4616,20.93,82,90,7.83,UY,1734196439
416,cabedelo,-6.9811,-34.8339,30.37,69,58,6.35,BR,1734196540
417,karbala,32.616,44.0249,11.98,26,0,9.45,IQ,1734196541
418,prado,-17.3411,-39.2208,27.92,67,98,5.94,BR,1734196542
419,aranda de duero,41.6704,-3.6892,3.32,72,5,2.53,ES,1734196544
420,kerikeri,-35.2268,173.9474,17.17,93,100,2.24,NZ,1734196545
421,kumher,27.3167,77.3667,13.17,22,0,3.0,IN,1734196546
422,at taj,24.2049,23.2857,15.75,39,41,5.28,LY,1734196547
423,san luis,-33.295,-66.3356,30.81,14,0,3.12,AR,1734196548
424,poltava,49.5937,34.5407,-4.34,48,56,5.9,UA,1734196361
425,jinchang,38.4953,102.1739,-8.36,42,64,2.42,CN,1734196551
426,pula,44.8683,13.8481,5.31,87,75,1.03,HR,1734196552
427,jiwani,25.05,61.7417,22.77,52,0,2.25,PK,1734196553
428,ati,13.2154,18.3353,26.57,13,17,4.53,TD,1734196554
429,tofol,5.3248,163.0078,28.41,77,48,7.88,FM,1734196555
430,perelyub,51.8667,50.3667,-10.28,91,98,5.77,RU,1734196556
431,sarangani,5.4033,125.4636,27.61,77,100,2.23,PH,1734196558
432,fale old settlement,-9.3852,-171.2468,27.68,76,61,4.98,TK,1734196559
433,oral,51.2333,51.3667,-10.01,85,75,5.0,KZ,1734196560
434,bom jesus,-9.0744,-44.3586,40.01,19,43,3.69,BR,1734196561
435,harstad,68.799,16.5293,-1.58,81,100,10.73,NO,1734196562
436,bandarbeyla,9.4942,50.8122,25.24,77,23,7.89,SO,1734196563
437,crane,31.3974,-102.3501,16.14,27,0,1.9,US,1734196564
438,avarua,-21.2078,-159.775,24.03,88,75,8.23,CK,1734196566
439,turpan,42.9333,89.1667,-6.31,62,0,0.89,CN,1734196567
440,itacare,-14.2775,-38.9967,28.84,60,74,3.49,BR,1734196568
441,tomatlan,19.9333,-105.25,30.52,30,47,1.94,MX,1734196569
442,shitanjing,39.2342,106.3439,-9.53,37,0,2.08,CN,1734196570
443,bandon,51.7469,-8.7425,8.77,83,99,3.89,IE,1734196571
444,nieuw amsterdam,5.8833,-55.0833,30.53,62,91,5.51,SR,1734196572
445,aweil,8.7682,27.4002,27.98,25,6,2.53,SS,1734196573
446,spring creek,40.7266,-115.5859,2.12,85,100,2.24,US,1734196574
447,san andres,12.5847,-81.7006,27.01,78,40,6.69,CO,1734196576
448,yelizovo,53.1873,158.3805,-8.92,57,75,5.0,RU,1734196577
449,bardai,11.65,7.2333,23.83,13,4,4.29,NG,1734196579
450,gokceada,40.2011,25.909,9.18,61,61,1.89,TR,1734196580
451,turtas,58.9417,69.1325,-6.77,89,100,4.13,RU,1734196581
452,camana,-16.6228,-72.7111,21.82,76,61,4.36,PE,1734196582
453,puerto deseado,-47.7503,-65.8938,17.62,46,1,4.92,AR,1734196537
454,acarau,-2.8856,-40.12,30.96,57,54,7.65,BR,1734196516
455,nova sintra,14.8667,-24.7167,24.95,73,78,3.31,CV,1734196585
456,chernushka,56.5072,56.0766,-11.89,94,100,5.23,RU,1734196586
457,ghauspur,28.1391,69.0831,14.98,16,4,1.89,PK,1734196588
458,rivera,-30.9053,-55.5508,27.95,99,61,6.16,UY,1734196378
459,benghazi,32.1167,20.0667,18.07,64,29,4.31,LY,1734196590
460,tegueste,28.5167,-16.3167,19.44,68,20,6.17,ES,1734196591
461,dunedin,-45.8742,170.5036,11.0,98,100,1.34,NZ,1734196451
462,punta del este,-34.9667,-54.95,24.06,91,75,5.66,UY,1734196535
463,cambria,35.5641,-121.0808,14.02,92,85,4.47,US,1734196594
464,zyryanovsk,49.7386,84.2719,-17.09,90,99,0.88,KZ,1734196595
465,el nido,11.1858,119.3956,25.64,94,82,4.33,PH,1734196597
466,tangalle,6.024,80.7911,23.83,93,100,0.81,LK,1734196598
467,magadan,59.5667,150.8,-13.49,82,100,5.08,RU,1734196599
468,naha,26.2125,127.6811,15.16,83,75,2.06,JP,1734196601
469,minas de marcona,-15.2119,-75.1103,21.61,55,95,6.74,PE,1734196602
470,batie,9.8833,-2.9167,35.17,7,2,3.67,BF,1734196603
471,pangody,65.85,74.4859,-8.05,91,100,7.98,RU,1734196604
472,basi,26.8333,76.0333,12.19,16,0,2.29,IN,1734196606
473,molochnoye,59.2917,39.6787,-14.19,94,24,1.85,RU,1734196607
474,guerrero negro,27.9769,-114.0611,17.21,65,1,1.64,MX,1734196608
475,edson,53.5835,-116.4356,-6.92,93,100,1.03,CA,1734196609
476,saint-pierre,-21.3393,55.4781,24.82,65,0,1.54,RE,1734196610
477,linhares,-19.3911,-40.0722,31.08,53,100,4.33,BR,1734196451
478,makueni boma,-1.8041,37.6203,18.69,95,100,1.32,KE,1734196612
479,matoury,4.8483,-52.3317,31.98,62,20,7.2,GF,1734196325
480,adrar,20.5022,-10.0711,30.56,12,64,5.87,MR,1734196615
481,gizo,-8.103,156.8419,28.29,76,99,1.43,SB,1734196616
482,lodja,-3.4833,23.4333,26.06,67,95,0.26,CD,1734196617
483,mozarlandia,-14.7447,-50.5706,32.29,53,93,2.83,BR,1734196618
484,sao bento,-6.2833,-37.75,32.95,39,52,5.05,BR,1734196439
485,gadzhiyevo,69.2551,33.3362,-15.25,99,100,2.9,RU,1734196620
486,merizo village,13.2658,144.6691,26.88,84,79,7.27,GU,1734196621
487,blenheim,-41.516,173.9528,15.0,83,100,4.89,NZ,1734196622
488,usinsk,65.9939,57.5281,-13.89,93,100,7.71,RU,1734196624
489,sirjan,29.452,55.6814,8.56,62,98,6.21,IR,1734196625
490,san miguel,13.4833,-88.1833,31.09,43,7,1.73,SV,1734196624
491,douglas,41.3,-96.167,1.49,95,100,2.57,US,1734196627
492,ujae,8.9322,165.7642,27.68,80,54,11.06,MH,1734196628
493,bambanglipuro,-7.95,110.2833,23.79,94,100,1.53,ID,1734196629
494,miedzyzdroje,53.9292,14.451,1.1,97,100,10.22,PL,1734196630
495,srinagar,34.0833,74.8167,1.59,31,48,0.59,IN,1734196631
496,shar,49.5886,81.0453,-2.43,54,100,9.7,KZ,1734196632
497,gogapur,23.55,75.5167,13.73,24,2,3.29,IN,1734196634
498,hadibu,12.65,54.0333,24.93,65,47,4.43,YE,1734196635
499,opuwo,-18.0607,13.84,29.71,32,99,1.8,NA,1734196636
500,vila do maio,15.1333,-23.2167,24.68,73,98,3.47,CV,1734196637
501,luwuk,-0.9516,122.7875,23.61,86,100,1.95,ID,1734196638
502,ribeira brava,32.65,-17.0667,19.84,72,100,7.35,PT,1734196639
503,puerto santa,-8.9906,-78.6456,21.26,77,83,4.28,PE,1734196641
504,nelson bay,-32.7167,152.15,21.73,98,56,1.79,AU,1734196643
505,bel ombre,-4.6167,55.4167,27.91,78,40,2.06,SC,1734196644
506,hopelchen,19.7667,-89.85,29.2,49,10,2.18,MX,1734196645
507,minbu,20.1833,94.8833,20.17,66,0,2.17,MM,1734196647
508,hamada,34.8833,132.0833,6.88,59,99,10.92,JP,1734196648
509,port hedland,-20.3167,118.5667,28.03,89,100,6.69,AU,1734196649
510,burang,30.25,81.1667,-4.89,23,0,0.87,CN,1734196650
511,choele choel,-39.2667,-65.6833,30.49,23,0,1.56,AR,1734196651
512,khmilnyk,49.5598,27.9575,-4.07,88,98,4.28,UA,1734196652
513,port saint john's,-31.6229,29.5448,21.0,68,9,4.97,ZA,1734196653
514,puerto rico,-26.796,-55.024,29.76,51,46,2.83,AR,1734196654
515,nemuro,43.3236,145.575,-3.88,66,2,6.12,JP,1734196393
516,cidreira,-30.1811,-50.2056,22.92,87,92,3.01,BR,1734196657
517,homer,59.6425,-151.5483,-4.02,100,0,2.06,US,1734196658
518,new plymouth,-39.0667,174.0833,17.12,100,66,1.49,NZ,1734196659
519,moree,-29.4667,149.85,25.3,65,19,4.49,AU,1734196661
520,macia,-25.0269,33.0989,23.75,71,70,4.72,MZ,1734196662
521,manta,-0.95,-80.7333,27.88,69,75,3.6,EC,1734196663
522,ashland,40.8167,-82.2665,1.3,86,92,4.24,US,1734196665
523,amga,60.8953,131.9608,-33.12,100,97,1.14,RU,1734196666
524,yakakent,41.6325,35.5289,2.76,67,2,4.49,TR,1734196667
525,porto novo,6.4965,2.6036,29.9,65,12,4.09,BJ,1734196509
526,west bay,19.3667,-81.4167,28.36,61,40,9.77,KY,1734196669
527,fort bragg,35.139,-79.006,10.93,67,0,5.14,US,1734196670
528,ginir,7.1333,40.7,16.03,44,15,0.86,ET,1734196671
529,san luis de la loma,17.2706,-100.8939,28.84,63,44,2.22,MX,1734196672
530,progreso,21.2833,-89.6667,26.53,64,1,5.85,MX,1734196674
531,puerto leguizamo,-0.1934,-74.7819,25.12,81,87,0.3,CO,1734196675
532,mili,6.0815,171.735,28.19,72,11,10.65,MH,1734196676
533,islamorada,24.9243,-80.6278,21.74,85,4,7.61,US,1734196677
534,togur,58.3631,82.8265,-8.81,96,100,3.0,RU,1734196678
535,biel/bienne,47.1324,7.2441,5.17,92,100,2.06,CH,1734196680
536,bijie,27.3125,105.2942,-1.52,91,87,1.39,CN,1734196682
537,akrehamn,59.2667,5.1833,5.14,75,75,6.17,NO,1734196683
538,yacimiento rio turbio,-51.5732,-72.3508,14.66,42,40,12.86,AR,1734196684
539,kuching,1.55,110.3333,27.24,97,40,1.03,MY,1734196548
540,okeechobee,27.2439,-80.8298,21.68,100,77,5.14,US,1734196679
541,fortaleza,-3.7227,-38.5247,30.07,66,20,6.69,BR,1734196386
542,vernon,50.2581,-119.2691,2.64,91,100,1.54,CA,1734196688
543,harper,4.375,-7.7169,28.31,73,25,5.16,LR,1734196487
544,yigo village,13.5361,144.8886,26.19,84,75,5.14,GU,1734196691
545,ust'-charyshskaya pristan',52.3934,83.6635,-9.33,91,98,0.06,RU,1734196692
546,el sauzal de rodriguez,31.9,-116.6833,15.69,51,84,0.9,MX,1734196693
547,tulun,54.5611,100.5792,-13.11,96,73,1.34,RU,1734196694
548,meadow lakes,61.6247,-149.6011,-3.6,89,100,1.54,US,1734196695
549,adh dhibiyah,24.5014,45.9686,14.06,37,0,5.9,SA,1734196696
550,christchurch,-43.5333,172.6333,14.39,83,75,2.06,NZ,1734196236
551,harar,9.3094,42.1258,15.83,32,20,5.19,ET,1734196699
552,cidade velha,14.9167,-23.6167,30.26,28,0,4.12,CV,1734196572
553,konstantinovskiy,57.8301,39.5899,-18.64,100,74,2.09,RU,1734196701
554,lazaro cardenas,17.9583,-102.2,28.21,68,85,2.4,MX,1734196702
555,ouadda,8.0777,22.4007,26.68,25,29,2.2,CF,1734196704
556,stayton,44.8007,-122.7945,8.71,91,88,0.89,US,1734196705
557,miyako,39.6367,141.9525,-1.87,77,25,2.21,JP,1734196707
558,quesnel,52.9999,-122.5029,0.28,100,75,1.54,CA,1734196708
559,tralee,52.2704,-9.7026,9.14,100,100,3.6,IE,1734196709
560,betio village,1.358,172.9211,28.02,81,32,6.81,KI,1734196710
561,el granada,37.5027,-122.4694,12.97,91,100,8.75,US,1734196711
562,xining,36.6167,101.7667,-13.63,83,51,0.61,CN,1734196712
563,dauphin,51.1494,-100.0502,-6.92,68,0,0.0,CA,1734196713
564,funafuti,-8.5243,179.1942,27.87,73,96,0.69,TV,1734196714
565,sao bernardo,-3.3614,-42.4178,38.67,25,73,1.18,BR,1734196697
566,maragogi,-9.0122,-35.2225,28.36,68,41,5.9,BR,1734196717
567,craiova,44.3167,23.8,3.41,90,75,0.0,RO,1734196718
568,salinopolis,-0.6136,-47.3561,29.56,67,68,5.68,BR,1734196459
569,khadyzhensk,44.4256,39.5319,-2.95,68,37,1.6,RU,1734196720
570,vorkuta,67.5,64.0,-15.2,93,100,6.13,RU,1734196721
571,bella vista,36.4295,-94.2316,12.75,96,100,6.17,US,1734196722
572,bodo,67.28,14.405,-0.98,57,0,11.32,NO,1734196723
